"US518","Dinko Pita","APP-978","CSCI","ALL_FIELDS_FILE","","Daily","CRON","","","31/12/1899 5:00:00 am","","","2gb","","No","SFTP (Push)","CSV","","","N","N","N","Y - Service ID, FNN and topology details","N","N","N","N","N","N","N/A","Wholesale only","NA"
"US518","Dinko Pita","APP-978","CSCI","DSLAM_BRAS_BNG","","Daily","CRON","","","31/12/1899 9:00:00 am","","","3.5mb","","No","SFTP (Push)","CSV","","","N","N","N","Y - Service ID, FNN and topology details","N","N","N","N","N","N","N/A","Wholesale only","NA"
"US518","Dinko Pita","APP-978","CSCI","ADSL_SUMMARY","","Daily","CRON","","","31/12/1899 4:00:00 am","","","393mb","","No","SFTP (Push)","CSV","","","N","N","N","Y - Service ID, FNN and topology details","N","N","N","N","N","N","N/A","Wholesale only","NA"
"US518","Dinko Pita","APP-978","CSCI","TOPOLOGY","","Daily","CRON","","","31/12/1899 3:30:00 am","","","9.9mb","","No","SFTP (Push)","CSV","","","N","N","N","Y - Service ID, FNN and topology details","N","N","N","N","N","N","N/A","Wholesale only","NA"
"US518","Dinko Pita","APP-978","CSCI","BRAS_BNG_REGION","","Daily","CRON","","","31/12/1899 3:00:00 am","","","7kb","","No","SFTP (Push)","CSV","","","N","N","N","Y - Service ID, FNN and topology details","N","N","N","N","N","N","N/A","Wholesale only","NA"
